# ID RA Dec
170036 213.1110667 52.7897306
170044 213.5367208 53.0558611
170048 184.6561833 47.0433583
170051 185.5724000 46.9863556
170053 185.9953500 46.9804611
170055 186.3813042 47.0386806
170060 185.8176208 47.2549389
170064 211.2186167 53.6640278
170076 185.0523458 47.6209528
170078 186.1831667 47.6681444
170083 183.8885667 47.8046722
170103 160.7523458 57.8282250
170106 161.3818792 57.8562417
170114 160.9203333 57.9137028
170118 183.7189167 46.8561194
170152 243.7614208 54.6757444
170157 159.3764292 58.0886889
170175 184.7783000 47.3557611
170178 213.1765750 53.5199306
170184 211.2197833 53.6509750
170190 242.8256667 55.2385000
170191 240.8141208 55.1071361
170193 242.5130833 55.2715056
170194 243.7559000 55.1529000
170198 243.6711167 56.2968472
170205 160.8553292 58.6906361
170206 159.8068083 58.5793667
170209 161.8767500 58.6312583
170228 240.5061708 55.2783028
170229 241.6965417 55.3487167
170230 242.3459792 55.3387722
170233 242.0432875 55.4815139
170234 161.9402958 56.7769361
170240 184.1021042 45.9782944
170251 214.0593000 52.3751250
170254 242.2252083 53.8562361
170255 244.1398250 53.8214333
170259 243.8752042 53.8922972
170275 212.3033667 52.7118167
170276 212.3469917 52.6926111
170282 240.6227708 54.1549972
170283 242.8478000 54.2028639
170285 244.0388042 54.1416806
170286 240.8668958 54.1122806
170287 242.0731542 54.2711889
170293 161.5715625 57.6251028
170303 241.9499667 54.5178139
170324 244.5221500 55.5687528
170329 162.8136875 58.7907611
170333 163.1417083 58.9038139
170338 164.0443000 58.9738444
170347 243.7842208 55.6941611
170349 241.7176083 55.8770361
170351 243.9346375 55.9297583
170363 243.2812917 55.9544889
170365 243.1815167 56.2023639
170386 183.6238500 47.8949972
170400 212.7412667 54.2633278
170403 186.1631917 48.2024639
170409 185.1254125 45.7428194
170410 185.7867917 46.2294167
170412 185.9105917 46.5599194
170424 242.5713292 53.8768972
170428 243.6184708 54.0030222
170451 186.8462750 46.6164000
170452 211.4193417 53.0882500
170457 240.2691250 54.8910528
170465 241.8812625 54.8611306
170482 212.4161500 53.6694528
170505 241.5415417 55.3277472
170520 244.2766625 55.3469389
170532 243.2749542 55.7308444
170536 212.7886458 54.4921333
170539 334.4772083 1.3781944
170540 333.3429333 1.3321861
170552 334.0459292 0.5043611
170556 333.8772917 0.6265694
170558 334.6907250 1.3655167
180001 215.2481375 53.6824750
180003 213.7696792 52.3590194
180006 212.6314167 52.6835972
180016 242.9489542 54.4623861
180017 240.6214000 54.9143083
180018 213.1116750 53.0908333
180021 244.1529042 54.7361861
180025 213.2895667 53.4630194
180029 211.2995583 53.6794778
180033 211.7105750 53.9467278
180045 215.1511333 54.1589944
180050 241.8542958 55.7844778
180052 243.2891000 56.2192111
180053 333.2757417 -0.1059083
180060 333.6219750 -0.7614806
180074 333.3509292 0.6060806
180077 333.3231958 0.8090611
180079 334.8208333 0.8373611
180083 333.3734667 1.3886611
180090 212.3877750 52.3907111
180100 241.7261750 54.1744139
180111 244.9173792 54.3408028
180112 240.3664500 54.6568111
180119 244.0597708 54.7180222
180127 212.2755875 53.6405222
180133 214.9826417 53.4147167
180134 212.4060792 53.8566889
180135 241.2108917 55.3690278
180157 242.6242333 55.7042167
180166 242.8426542 55.0642000
180168 245.2680292 55.1192722
180174 241.9839208 55.9133278
180186 214.3741417 53.3482417
180194 334.6479542 -0.8998694
180197 334.1581333 -0.7270944
180208 334.0055000 -0.4268083
180213 242.2186167 54.4245806
180214 244.9514917 54.2084306
180225 213.2336625 52.9956722
180226 211.2379958 53.2375500
180239 335.0638667 0.2801750
180253 333.9167625 0.4338500
180255 333.7349792 0.5442333
180265 241.7950083 55.8993472
180269 333.4473208 1.0343889
180277 334.3460458 1.4222694
180279 334.5509042 1.5588917
180288 333.5121000 1.6600333
180289 242.0144625 53.5774750
180290 243.6636917 53.9430500
180291 240.9498375 53.9446306
180294 241.0179417 54.2078333
180297 242.6520500 54.4411556
180301 243.8185417 54.6048722
180307 241.2446542 55.1385944
180313 244.3188333 55.3794389
180314 243.5620792 55.5787000
180315 244.6059167 55.5235167
180320 244.5165083 55.8298000
180323 243.6639125 56.3802361
180329 334.3343583 1.2588639
180344 334.4022708 -0.9660722
180362 334.3582958 -0.5269667
180372 243.7810750 54.3334528
180376 243.8558750 54.4754194
180378 334.4960625 -0.2889306
180389 241.2707750 54.8828833
180400 332.8719625 0.1952639
180417 333.0731583 0.5846417
180418 333.4936292 0.4886306
180424 334.3344958 0.5326056
180426 245.1970958 54.9387611
180431 335.2717750 0.3855361
180440 240.5934250 55.8466694
180458 244.4515750 56.0549528
180460 243.3243625 56.2722528
180461 243.3407917 56.1923833
180473 333.2035375 -0.8812333
180475 244.0010333 54.1010306
180476 243.5174000 54.1722306
180481 334.3043875 -0.4406833
180499 334.8849500 -0.0893833
180502 245.1400000 54.8222861
180503 244.9409708 54.9178917
180506 333.5295542 0.0039667
180523 333.2911417 0.4776694
180531 333.0145583 0.7196861
180538 243.0177083 55.3157333
180546 333.9134292 0.8125917
180548 244.1531458 55.7026639
180549 241.3308583 55.6476750
180551 333.4435042 1.0726194
180554 334.7800625 1.1534722
180555 333.8990375 1.2604972
180561 334.4624458 1.4684417
190001 242.0090375 53.8106056
190024 333.5148125 -0.1826889
190037 333.5553167 0.2701306
190041 334.1618667 0.4243722
190049 242.3217750 55.4876333
190050 244.8878250 55.1873500
190060 243.2087375 55.5456778
190062 333.8560917 0.6799361
190072 241.2570208 55.7831750
190073 244.7263542 55.7960139
190074 241.4055417 55.8057083
190084 334.0107875 1.3750278
190087 242.3709208 53.6812611
190089 333.2053083 -0.7067333
190094 242.4976542 54.3816222
190111 243.7217292 54.6652056
190112 245.0607042 54.7526528
190118 243.7489542 53.5752167
190121 334.6030333 -0.7512194
190127 240.4116708 54.9913250
190129 241.7875583 55.2752000
190133 333.1299208 0.3405528
190135 334.4222375 0.2853083
190142 334.7982750 0.4349722
190151 242.9781333 55.3156528
190165 333.7477625 0.9047556
190169 242.7285625 55.9311667
190171 333.5724042 1.1887944
190177 334.3839458 1.4375250
190183 333.7897333 -0.4880639
190186 244.6879292 54.1117028
190209 333.0819708 1.0359472
190213 243.9529625 53.7644806
190215 244.0372333 53.8803806
190216 242.2773458 53.9997139
190217 240.6045542 54.2029417
190219 243.7614750 54.2268583
190221 333.8386083 -0.5714778
190224 242.1898667 54.3736750
190228 240.6907458 55.0680889
190230 333.9369708 0.4225389
190233 242.6443958 55.3136778
190234 241.4806167 55.4495944
190237 243.2552750 55.4860389
190241 241.4394708 55.7255306
190250 333.0250458 1.1777389
190251 334.5702875 1.1904278
190252 241.3664583 55.9541028
190256 243.6624583 53.7468833
190259 333.4664125 -0.8274417
190260 333.9668208 -0.8251583
190265 243.6143250 54.3759417
190266 240.4001042 54.6156194
190267 334.1795833 -0.3187917
190268 334.2659833 -0.3173972
190269 335.0178292 -0.2375000
190271 241.2640250 54.8801389
190275 332.8110500 0.1885444
190276 333.8438042 0.1705083
190288 334.6183000 0.6707556
190292 242.7773042 55.6282667
190297 333.7931042 1.0582444
190299 332.9492292 1.1502639
190305 243.3785083 56.3979222
190306 334.1121833 1.7535944
190311 334.0526333 -1.1147722
190313 334.0356875 -0.7383278
190315 333.0692958 -0.5883361
190319 334.4511167 -0.5786944
190324 334.0292542 -0.3590111
190327 334.2294208 -0.3373583
190340 334.1344458 0.4732944
190345 334.9260208 0.4520500
190364 333.6622625 1.1476222
190369 243.1693000 56.1884389
190372 243.9951667 53.8718889
190378 242.7245333 54.1930389
190380 240.8964792 54.2825556
190381 244.7416167 54.1773222
190382 241.1730417 54.4565472
190383 241.5364417 54.5605694
190386 243.6426917 54.6396778
190389 244.6846958 54.8592306
190392 244.5161792 55.2423111
190393 242.3670875 55.3803972
200012 333.5473250 -0.1226139
200017 332.7519125 -0.0431222
200026 334.0020292 0.3928944
200041 242.7663750 54.5670139
200042 240.7065042 54.8855500
200049 334.1625750 -0.9087361
200050 333.7064625 -0.8359306
200058 334.4953083 -0.4412000
200064 334.2667417 -0.2824139
200079 334.4028333 0.6134222
200080 334.2346250 0.5805000
200085 333.7667000 0.9269000
200086 334.3113958 0.8493500
200088 333.3415875 0.9851111
200095 334.2381042 -1.0144750
200096 334.6338792 -0.7583306
200097 334.1560875 -0.6048889
200099 334.7251750 -0.2380361
200100 334.3089167 -0.1391778
200101 335.2459583 -0.1095694
200102 334.2060083 0.0749833
200104 335.1475000 0.7728917
200105 334.0118375 0.8163861
200106 333.7830417 1.0685167
200108 334.1597792 1.0262083
200109 332.8533208 0.0436000
200110 333.1193583 0.0815806
200118 333.5868208 0.9404444
200119 334.2265042 0.9053944
200122 333.7530625 1.1292444
200128 333.8497792 -0.9344250
200129 333.5239667 -0.9710500
200132 334.4939875 -0.6968917
200136 333.8569875 -0.4174028
200145 334.9455250 -0.3645000
200149 334.1571833 0.0071222
200157 334.6089000 0.4998667
200160 333.3189500 0.8555639
200166 334.0257958 1.0270444
200168 333.1453833 1.2748722
200170 334.4348750 1.3502028
200172 334.1447542 1.6744250
210001 334.8357500 0.1756944
210020 333.7937292 0.5579306
210027 334.2995542 1.0763806
210041 332.9311042 -0.4024444
210048 332.9734125 -0.1020583
210055 334.9395625 -0.1182222
210061 333.5258167 -0.0122111
210062 334.9184208 0.0800333
210071 334.1390542 0.5890139
210079 333.6951708 0.6534833
210080 334.0357625 0.7805833
210083 334.0014750 0.7261556
210085 334.1104625 0.8267194
210087 333.8433375 1.0663417
210089 333.2923250 1.0509222
210090 333.3009375 0.9848500
210091 333.5457667 0.9540306
210097 333.9842292 1.4065000
210098 334.4072417 1.5139333
210103 333.4002667 0.0758694
210116 333.3278000 0.9510028
210119 334.3275458 -1.0952250
210129 334.3769125 -0.5052056
210132 334.7127125 -0.5589889
210140 333.1398250 0.0667861
210141 334.7829250 0.0972056
210142 333.2886875 0.0450306
210143 334.4320417 0.2074889
210148 333.7932375 1.7855250
210150 333.3792125 0.3353028
210163 334.0103000 0.6720417
210166 334.9440458 0.7294472
210167 334.0483333 1.0196972
210168 334.5153000 1.0460583
300002 350.9376792 -0.2796278
300003 350.9105292 -0.2718972
300007 352.3682708 -1.8661361
300008 352.3593583 -1.8550250
300010 352.3811958 -1.6736528
300013 352.4460250 -1.1062750
300021 351.3377042 -1.2030361
300024 351.3049417 -1.2034944
300035 351.5760250 0.2462694
300045 352.0656125 0.6905111
300047 352.2017750 0.9333611
300049 351.7901792 -0.0649000
300051 351.0440250 -0.8081417
300052 353.1401167 0.0484389
300067 351.8852375 0.5610222
300070 351.5985000 0.6023917
300072 352.2667042 -1.9735778
300083 352.5095875 -1.3242528
300089 353.1237375 -1.1525667
300091 352.7384542 -1.2307750
300095 352.2085917 -0.9458083
300099 352.0714792 -1.0031500
300105 351.7103042 -0.7300583
300107 351.6621208 -0.8219306
300112 351.4982292 -0.5153222
300114 351.9560167 -0.5734306
300119 353.5908583 -0.1095056
300120 353.1578833 -0.2078583
300121 352.8868542 -0.0645111
300124 351.2439625 -0.2964917
300130 352.3044750 -1.7561417
300132 352.7943958 -1.8000972
300134 351.4777667 -1.5840667
300137 351.4880292 -1.4701917
300139 353.3175750 -1.1662778
300140 352.7038208 -1.2073861
300145 353.2672458 -0.8772250
300151 351.9406083 -0.7397417
300154 350.8965333 -0.5603694
300159 351.5747333 -0.3214861
300166 351.1151583 -0.1807333
300179 351.1419875 0.2270000
300180 351.1359583 0.2953917
300181 351.1266500 0.2869917
300189 353.2400000 -1.4779528
300193 352.1070750 -1.6206972
300215 353.6425708 -0.3268028
300216 353.0041333 0.5901583
300219 351.6411042 -1.6683667
300220 352.9020875 -1.4509694
300221 352.2350917 -1.0884583
300225 353.3235750 -0.1165306
300226 352.1531958 -0.0879889
300231 351.8998750 0.3617611
300235 352.9434542 0.9558361
300236 352.5931125 0.8649111
310006 352.1595958 -1.2405556
310009 352.9892167 -0.9751222
310012 352.3982917 -0.7562694
310020 353.2948000 0.4248750
310022 353.0498833 0.8012917
310024 36.4801333 -4.9852472
310025 35.7049958 -4.8978722
310026 35.9765667 -4.7955194
310027 36.0106583 -4.5946417
310028 36.9063875 -4.3198361
310031 36.4917125 -4.0694444
310032 37.1997417 -4.0838639
310039 36.2155625 -3.3447722
310041 35.5342917 -2.9026806
310042 351.4510792 -1.7232194
310046 352.4523625 -1.3297167
310050 351.7891250 -1.1329694
310051 353.4116250 -0.5524778
310055 353.4422208 -0.1019722
310056 353.0315042 -0.0919222
310058 353.2503333 0.3614028
310059 351.7281583 0.2635083
310063 352.3035375 0.9198389
310072 53.4776583 -28.8065222
310073 53.4469167 -28.9132056
310081 36.2060083 -4.7898972
310086 36.2606000 -4.6393778
310087 35.9653458 -4.5254472
310088 51.7993708 -28.2228389
310090 351.3083625 -0.6051083
310091 353.1263917 -0.1046556
310093 36.5899083 -4.0915083
310095 34.9778583 -4.4152361
310098 52.4324917 -27.8186722
310101 352.6426542 -0.1557750
310103 36.9097042 -3.6971000
310112 52.1092583 -27.0721222
310124 352.5074167 0.9591250
310127 36.4111750 -2.9243278
310130 36.2221208 -5.6810361
310132 53.3350917 -29.2511194
310138 35.4229208 -5.4217083
310141 36.3056708 -5.2149278
310145 53.8890542 -28.7036583
310146 52.4865750 -28.7419306
310147 53.7701583 -28.6536528
310161 352.9659042 -0.6604444
310162 352.5888750 -0.5454556
310184 53.6358958 -27.9444694
310185 351.2086083 -0.8182028
310186 353.3698250 -0.1453361
310187 35.7525292 -4.6175694
310188 35.2776375 -4.5196444
310196 352.1289917 -0.2838028
310203 36.7834333 -3.8384000
310205 35.5399375 -3.8719194
310210 352.2041750 0.1248222
310212 352.7418292 0.0946972
310219 34.9617500 -3.8130944
310220 34.8714083 -3.8035139
310221 34.5205500 -3.6847250
310226 53.8649167 -27.3737722
310238 35.5267917 -3.2332917
310240 52.6220708 -26.9329861
310260 36.1689125 -5.1043083
310267 35.6037792 -5.0951556
310271 36.7437792 -4.9407861
310283 35.9011750 -4.4717361
310289 34.4128458 -4.7135000
310308 36.0772917 -4.1363417
310315 34.7001375 -4.2266111
310320 34.8038458 -3.9194250
310328 36.2867625 -3.5835722
310331 35.8666833 -3.3787194
310332 34.9796417 -3.4428972
310335 35.5392417 -3.3284278
310338 36.6042583 -3.1892167
310342 36.2605958 -3.0980750
310344 34.8927125 -3.2337250
310350 35.7406625 -2.9569750
310359 53.6953292 -29.2090306
310363 52.0970375 -28.9992611
310379 53.5830375 -28.9929389
310404 52.9725708 -28.2040167
310408 53.7309125 -28.2337861
310467 53.2758750 -27.5174500
310473 53.9839125 -27.3541833
310475 53.9728375 -27.3676722
310502 52.4839542 -26.9878167
310533 351.9983292 0.9392778
310534 352.0800625 1.0597694
310541 351.6818875 -1.3627972
310548 353.7317875 -0.5833500
310550 351.4489792 -0.8164000
310551 350.9660167 -0.7163528
310552 353.4087417 -0.3007139
310553 351.9442125 -0.7415694
310555 353.5327792 -0.3913861
310557 352.5399250 -0.3758333
310559 350.9475083 -0.2783861
310564 351.0021625 -0.2152111
310574 352.9859333 0.5362722
310578 352.5273042 0.8853278
320003 53.9079250 -29.1454806
320010 351.8382917 -1.4278056
320013 36.6896958 -5.2847222
320014 36.3958792 -5.3327056
320034 54.5109042 -28.5858472
320040 51.8604250 -28.7676222
320041 353.4992375 -0.7769361
320045 353.4737500 -0.5227222
320047 351.6670375 -0.8407778
320052 36.2249792 -4.4570556
320057 35.0404667 -4.8106833
320060 36.7202708 -4.4324417
320077 351.5759167 -0.5200722
320084 52.9231500 -28.1561139
320098 34.5518167 -3.9319778
320099 36.0675000 -3.9160222
320105 54.0688542 -27.0631222
320115 35.1208083 -3.6074472
320123 351.3947125 0.4743000
320124 352.8596958 0.4862167
320150 53.0549125 -29.1377861
320180 35.8942708 -5.2697250
320188 52.2765458 -28.6934167
320198 353.2729042 -1.1689917
320234 353.1605458 -0.8285944
320258 34.7479958 -4.8807389
320265 54.3532958 -28.1691833
320266 51.9827583 -28.3802972
320267 51.4811583 -28.3709500
320268 53.2381958 -27.8294278
320304 51.9557875 -27.8375139
320329 35.4783292 -3.9425111
320333 52.6368208 -27.5796444
320335 53.2762458 -27.5646222
320336 53.3221667 -27.5134583
320338 351.5183333 0.0573333
320345 53.9257167 -27.3771333
320347 53.6563667 -27.0754083
320348 53.7391000 -26.9998861
320381 52.0246250 -26.7998889
320384 351.9181417 0.8143750
320388 52.9445458 -26.4453056
320389 52.8286583 -26.4105278
320429 35.5306667 -4.8013167
320430 34.5636917 -4.4146083
320433 35.9830417 -3.1475806
320440 352.9332917 0.6594028
320441 352.0213375 0.8816500
320453 36.3380250 -5.3791111
320463 37.0231375 -4.8446389
320469 34.4183125 -4.8370833
320470 37.1666583 -4.2703028
320482 35.7618042 -3.7185000
320483 36.4470208 -3.7184222
320484 35.9792250 -3.6891778
320488 36.8028333 -3.3982472
320489 36.3073875 -3.2793972
320491 35.4252625 -3.0602806
320492 35.3817542 -3.0890861
320497 36.5038333 -2.8120000
320507 53.9326583 -28.8613583
320512 53.7207625 -28.7611500
320516 54.0918250 -28.3182694
320525 51.8530833 -28.0029250
320526 54.6510667 -27.6925667
320527 52.4800375 -27.9678750
320541 53.9078583 -27.0489056
320552 54.0559125 -26.4817944
320554 352.1724875 -1.7382194
320556 352.8416250 -1.4759278
320562 352.4345250 -0.6414694
320565 353.6796542 -0.6163583
330005 53.3675042 -28.7556194
330013 51.6351625 -27.9830417
330015 351.7708958 0.1504639
330016 35.0869375 -3.7751722
330022 35.3240875 -2.9491250
330023 35.7980583 -2.7800917
330024 52.2829000 -26.5756389
330026 353.3402917 -1.5708333
330027 352.9486375 -1.4309472
330030 352.4903958 -1.3183917
330036 353.4051458 -0.9962139
330037 352.9348958 -0.8973250
330039 51.9970917 -28.8285583
330040 54.4400042 -28.2404750
330042 352.8082000 -0.7496250
330049 34.6069042 -4.4483944
330050 53.0843625 -28.1571194
330051 132.5681875 44.4731500
330052 131.7408417 44.5231167
330053 36.8917417 -3.8427972
330056 129.1440042 44.4276944
330060 53.7651792 -27.0659528
330061 129.4545708 44.9327278
330062 351.7770250 0.4920694
330063 35.6592625 -3.0816833
330064 129.9958042 45.1935833
330067 351.2525792 -0.8129778
330068 352.2929500 -1.9371056
330075 131.2187958 43.0490861
330076 130.6279625 42.9542944
330078 351.9814750 -1.4946639
330079 353.4985208 -1.3933583
330080 35.4384125 -5.1265194
330083 129.4956042 43.2976806
330085 351.3953542 -1.5070833
330089 36.1902750 -4.8221417
330094 130.7876000 43.7917667
330097 353.4765750 -0.5939389
330101 36.7459542 -4.3343722
330103 132.0251333 43.9803000
330106 130.0089583 43.7418556
330107 132.5825667 44.2733639
330109 132.3546292 44.1943861
330112 37.1213792 -4.1470194
330114 130.3091333 44.0324861
330126 353.5061208 0.3188861
330128 36.8228208 -3.8213139
330132 131.9971000 44.8755667
330137 129.0793708 44.7202472
330139 129.3076042 45.0614333
330141 129.0583917 45.0666111
330143 351.5791375 0.4807806
330145 351.6751375 0.7327972
330146 36.7176792 -3.1205528
330149 129.1039792 45.2787750
330153 131.7738375 45.4154750
330163 352.1904417 -2.0214028
330165 54.0516417 -29.0310306
330173 36.3011750 -5.2956111
330176 131.8477792 43.1456417
330188 132.4361292 43.5650417
330193 128.9336292 43.3196472
330194 131.6129875 43.8413583
330196 132.4041917 43.7224306
330199 353.2258125 -0.4572278
330200 34.9097167 -4.7396361
330202 37.2369083 -4.3275472
330203 53.8244875 -28.1328250
330216 34.6965625 -4.2648194
330232 132.4658958 44.6881278
330239 54.5055833 -27.2437500
330240 128.9276167 44.3892833
330250 130.9911042 44.8771556
330258 131.9236167 45.1965667
330265 351.5157958 0.7876806
330271 130.3965417 45.8604389
340012 130.6447208 42.9304472
340014 36.1534917 -5.3285278
340020 52.4739583 -28.9893972
340024 53.2029542 -28.6996778
340026 131.7874167 43.1863444
340034 36.0817417 -4.6821750
340035 36.1861500 -4.6580500
340043 52.0668875 -28.7803194
340046 131.1206542 43.6838778
340069 130.2493542 44.0147389
340076 36.0906000 -4.0696306
340079 34.7045833 -4.2342167
340080 35.6670333 -4.0303056
340082 52.9457250 -27.7452222
340085 52.7779250 -27.5706528
340103 35.0056000 -3.8424028
340104 36.3830000 -3.8335917
340105 35.9694792 -3.6344444
340108 52.3326625 -27.1192083
340115 129.5407500 44.8708417
340119 129.6287167 45.0515917
340121 36.4460375 -3.1794722
340125 53.0362250 -26.6502111
340128 129.7739042 45.3084139
340129 129.2834083 45.2307833
340138 131.1530083 45.5759167
340139 130.9861125 45.5829722
340142 36.6243208 -5.4133639
340144 35.3711375 -4.8300306
340146 34.9827750 -3.8442833
340147 351.6763958 -1.7937222
340149 129.9887750 43.1168444
340154 131.2907208 43.6186056
340155 353.3792625 -0.7180639
340162 53.5933208 -27.2459083
340163 129.5648542 44.9591778
340166 130.6797875 45.6514611
340168 131.6822042 42.9628861
340169 131.3626417 43.0673250
340178 131.9221708 44.4642556
340182 132.3518917 44.7648750
340187 131.4766750 45.4184694
340190 35.9098167 -5.7905528
340194 36.5053333 -5.0912056
340195 36.4428833 -5.0657139
340203 36.9361083 -4.1529972
340209 36.8017458 -3.8713667
340210 35.9272333 -4.1858306
340211 34.8544458 -4.0539306
340218 35.0115375 -3.8086333
340222 36.3302417 -3.4718083
340223 34.7694625 -3.6244056
340227 35.1252708 -3.1136611
340228 35.4526292 -2.9114222
340229 35.8790083 -2.8604444
340232 52.6631542 -28.9939722
340242 54.2876208 -27.7903611
340243 52.7470667 -28.1659889
340272 36.0596208 -5.4165667
340276 53.7822375 -28.6223528
340279 35.0093917 -5.1148361
340298 36.6703458 -3.8858667
340309 53.1839292 -27.6614528
340311 35.9262708 -3.5720222
340316 35.8455917 -2.6769361
340334 163.2630625 57.8063722
340337 159.0281458 57.7838472
340346 159.9811875 58.8243139
340347 163.3302583 59.3004833
350004 162.1728917 56.8021750
350009 129.7481875 44.8130306
350013 160.5347417 59.3592139
350020 163.6803375 57.3833611
350022 164.4156875 57.5361194
350027 163.1192500 57.8071972
350047 163.2619750 58.1363444
350049 161.8350042 58.0477056
350050 161.0796750 58.0761944
350052 160.7234542 58.0008000
350065 161.7210375 58.9104556
350073 160.8618625 59.0301833
350075 150.7277042 1.1786361
350076 148.5605000 1.6814639
350078 130.6626417 43.7841500
350080 130.6348958 43.9988889
350081 131.6126708 44.3519028
350083 130.1380125 44.3738750
350091 162.9478958 59.4035250
350092 149.5068292 0.7206000
350098 150.3488208 1.5601667
350111 150.9624958 2.3426528
350121 150.8635875 3.0937139
350131 131.0506208 44.1884028
350140 185.7752417 46.8017528
350142 183.8288625 46.7723222
350146 186.2298417 48.0774722
350149 150.3441125 0.8137194
350152 149.7543833 0.8148667
350158 149.8715583 1.1463833
350161 149.9971917 1.2460917
350168 130.1066042 43.9109139
350170 150.6911292 1.7423306
350174 186.5292875 46.3260278
350176 184.8467417 46.6009389
350179 53.8684583 -28.0811222
350180 53.4627292 -28.1376333
350181 131.0863042 44.2390306
350187 186.0826500 47.0561000
350190 54.1258583 -27.5638806
350192 148.7158000 1.9616639
350201 149.2232917 2.0218444
350208 184.2352667 47.0381417
350211 149.8832250 2.3799361
350213 151.0291042 2.7324972
350214 149.1994708 2.2999083
350219 150.6462917 2.6252000
350223 149.7968792 3.1947583
350224 149.3494417 3.1845750
350225 149.2503583 3.1387222
350227 150.9322500 3.3069250
350233 149.4663208 3.4823583
350235 184.3502042 48.3462444
350240 53.9069375 -29.0220722
350255 150.0712250 0.9170222
350274 150.3155042 1.1671667
350282 149.3613917 1.1452278
350286 149.7911958 1.2668806
350288 149.3292167 1.3100306
350296 185.8678833 46.0352000
350306 52.0893833 -28.8761972
350307 51.9690792 -28.8068639
350308 54.2472083 -28.5418417
350315 129.3079875 43.4261750
350316 131.4690333 43.8188417
350319 130.4206750 43.8639944
350324 150.3195042 1.4295167
350330 151.3201833 1.6776583
350335 161.7830333 57.4275639
350342 185.3847083 46.3929139
350352 186.3941750 46.6908250
350354 54.4308125 -28.1673056
350355 54.3051958 -28.0114250
350356 53.4530042 -28.0537111
350362 53.7623458 -27.8736944
350363 53.7526833 -27.9057333
350374 131.3363667 44.2390472
350378 149.2577625 1.5692889
350385 148.8762833 1.7612083
350390 164.4343708 57.7478000
350393 162.5603292 57.9402250
350394 160.5026958 57.5215778
350411 54.6861333 -27.5498611
350413 52.7967375 -27.9381278
350426 132.4440333 44.5721889
350436 149.0384458 2.1391556
350442 160.3269958 57.7644111
350457 186.8869250 47.2016639
350458 186.7931042 47.1812028
350472 130.3656333 44.4768111
350480 129.0118000 44.6032833
350490 151.1548708 2.9007500
350511 184.8071792 47.2188944
350513 183.1350125 47.2534167
350519 185.5673250 47.4265056
350525 185.1137667 47.4284556
350530 53.9294667 -27.3778444
350535 53.1068583 -27.3455722
350539 52.8514167 -27.1263306
350545 131.3357500 44.8584972
350548 128.8477750 44.9136417
350552 148.6836375 2.7107889
350560 160.8618708 58.6397028
350563 160.4112167 58.5875889
350566 160.4132500 58.7345333
350567 159.7089667 58.7326361
350573 184.9734458 47.6041944
350576 184.3990333 47.7026028
350583 183.9533292 47.6808611
350600 52.4271583 -26.9821000
350601 54.1609333 -26.7997528
350604 53.0165625 -26.7257417
350606 54.2032875 -26.7604778
350607 52.7344000 -26.6590944
350613 150.6160167 3.0153333
350614 150.2349375 3.1401417
350619 150.4998917 3.0946500
350622 150.3833292 3.3393306
350630 162.4043042 58.9533444
350633 161.3298208 59.0819278
350637 162.7705167 59.2328750
350652 183.6391625 48.1496333
350653 183.6202417 48.1545111
350657 183.2982833 48.1330806
350668 150.5932583 3.4348889
350671 149.2458417 3.5515083
350672 150.3193250 3.7387194
350688 51.9936292 -27.4255722
350699 160.8056583 56.8580278
350714 185.2821917 46.0063611
350724 162.0044333 57.4264917
350728 186.1457125 46.7063917
350730 186.8141167 46.5858111
350733 151.3224958 2.1608333
350736 161.1345708 57.3529500
350745 186.6903917 47.0082361
350746 185.9612750 47.0102778
350751 159.4835292 57.6706472
350758 183.6841208 46.8814167
350771 160.8112167 58.3848389
350790 149.4645958 2.9157806
350822 150.3835208 3.2753944
350832 186.0090292 47.9578250
350838 184.6281583 48.0397917
350842 184.0956042 48.2305306
350848 162.5309000 59.5479472
350854 185.8773208 48.5273667
350859 131.6056417 43.5510583
350866 129.7255958 44.4853417
350869 130.5694875 44.6899278
350879 53.3299083 -27.7426722
360001 130.8808125 42.8489667
360004 185.3939458 45.8163556
360006 163.1537708 57.0670194
360013 184.4720833 45.9644000
360014 185.4727292 46.2114167
360024 149.7062083 1.7058167
360027 160.2443083 57.0983861
360030 185.1553250 46.5228056
360037 163.1153125 57.7118000
360040 162.0371917 57.7367694
360043 163.4291417 58.0318694
360046 183.1397292 46.6191500
360050 150.8518125 2.3160611
360051 150.6946292 2.4618889
360052 148.9300500 2.1597083
360054 164.6540250 58.2214722
360055 163.2613542 58.1870250
360060 186.0911417 47.2093889
360064 150.9744625 2.7748806
360067 159.6091875 58.1090306
360070 161.5583667 58.3731278
360080 129.7774125 45.0436417
360087 160.6613667 58.7977306
360088 183.4071375 47.5933583
360094 161.8215125 59.1877444
360103 161.8919750 56.7845333
360106 184.2869375 45.7522000
360108 150.5890542 1.1244500
360110 163.6006750 57.0851722
360111 132.1724750 43.6639000
360112 130.6725208 43.5966306
360114 148.8646333 1.3561556
360116 186.4291500 46.4991972
360120 159.6847250 57.3732333
360122 130.4242542 44.0776500
360123 131.6742958 44.3160667
360124 130.0615833 44.2394833
360125 129.1587458 44.1548889
360126 149.6685083 1.8268111
360128 148.8829042 1.9279917
360129 161.3229500 58.0656111
360130 184.3857083 46.8585694
360133 149.0988417 2.4314528
360134 149.0218542 2.4542444
360136 161.5008500 58.2237611
360137 186.2538792 47.7063778
360138 128.9064708 44.9473889
